"No","Category","CategoryOfSequences_E","FXY1","Title_E","SubTitle_E","FXY2","ElementName_E","ExistingElementName_E","Note_E","Status"
2946,"10","Vertical sounding sequences (satellite data)","310019","(Ozone data)",,"015001","Total ozone","Total ozone",,"Operational"
2947,"10","Vertical sounding sequences (satellite data)","310019","(Ozone data)",,"207000","Increase scale, reference value and data width","Cancel increase scale, reference value and data width",,"Operational"
2948,"10","Vertical sounding sequences (satellite data)","310019","(Ozone data)",,"033070","Total ozone quality","Total ozone quality",,"Operational"
2949,"10","Vertical sounding sequences (satellite data)","310019","(Ozone data)",,"015030","Aerosol contamination index","Aerosol contamination index",,"Operational"
2950,"10","Vertical sounding sequences (satellite data)","310019","(Ozone data)",,"207002","Increase scale, reference value and data width","Increase scale, reference value and data width",,"Operational"
2951,"10","Vertical sounding sequences (satellite data)","310019","(Ozone data)",,"020081","Cloud amount in segment","Cloud amount in segment (cloud fraction)",,"Operational"
2952,"10","Vertical sounding sequences (satellite data)","310019","(Ozone data)",,"207000","Increase scale, reference value and data width","Cancel increase scale, reference value and data width",,"Operational"
2953,"10","Vertical sounding sequences (satellite data)","310019","(Ozone data)",,"008003","Vertical significance (satellite observations)","Vertical significance (2 = Cloud top)",,"Operational"
2954,"10","Vertical sounding sequences (satellite data)","310019","(Ozone data)",,"033042","Type of limit represented by following value","Type of limit represented by following value (0 = Exclusive lower limit)",,"Operational"
2955,"10","Vertical sounding sequences (satellite data)","310019","(Ozone data)",,"007004","Pressure","Pressure",,"Operational"
2956,"10","Vertical sounding sequences (satellite data)","310019","(Ozone data)",,"207002","Increase scale, reference value and data width","Increase scale, reference value and data width",,"Operational"
2957,"10","Vertical sounding sequences (satellite data)","310019","(Ozone data)",,"015001","Total ozone","Total ozone (below cloud top pressure)",,"Operational"
2958,"10","Vertical sounding sequences (satellite data)","310019","(Ozone data)",,"207000","Increase scale, reference value and data width","Cancel increase scale, reference value and data width",,"Operational"
2959,"10","Vertical sounding sequences (satellite data)","310019","(Ozone data)",,"008003","Vertical significance (satellite observations)","Vertical significance (Missing = Cancel)",,"Operational"
2960,"10","Vertical sounding sequences (satellite data)","310019","(Ozone data)",,"113021","Replication descriptor","Repeat next 13 descriptors 21 times",,"Operational"
2961,"10","Vertical sounding sequences (satellite data)","310019","(Ozone data)",,"007004","Pressure","Pressure (at bottom of layer)",,"Operational"
2962,"10","Vertical sounding sequences (satellite data)","310019","(Ozone data)",,"007004","Pressure","Pressure (at top of layer)",,"Operational"
2963,"10","Vertical sounding sequences (satellite data)","310019","(Ozone data)",,"207002","Increase scale, reference value and data width","Increase scale, reference value and data width",,"Operational"
2964,"10","Vertical sounding sequences (satellite data)","310019","(Ozone data)",,"008021","Time significance","Time significance (27 = First guess)",,"Operational"
2965,"10","Vertical sounding sequences (satellite data)","310019","(Ozone data)",,"015005","Ozone p","Ozone p",,"Operational"
